UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
519,2994,0.4373,0.0803,0.7260,0.5992
520,3003,0.3547,0.0053,0.7115,0.6318
521,3011,0.1672,-0.0742,0.4970,0.7033
522,3016,0.2487,-0.0959,0.7013,0.6100
523,3024,0.6626,0.3462,0.6457,0.6389
524,3031,0.4838,0.0472,0.8856,0.6227
525,3037,0.0067,-0.1894,0.4038,0.5782
526,3044,0.2905,0.0112,0.5704,0.5856
527,3047,0.2434,-0.2001,0.8987,0.5840
528,3051,0.3932,-0.0868,0.9739,0.6973
529,3056,0.3764,0.0888,0.5874,0.6100
530,3062,0.2803,-0.0774,0.7277,0.6177
531,3068,0.4522,0.1080,0.7023,0.6976
532,3076,0.0734,-0.1203,0.4028,0.7744
533,3081,0.3082,0.0563,0.5159,0.6084
534,3085,0.2320,-0.0923,0.6611,0.6252
535,3094,0.5832,0.2414,0.6968,0.6538
536,3100,0.2713,-0.1197,0.7950,0.6473
537,3108,0.4511,0.1642,0.5880,0.7070
538,3116,0.5326,0.1285,0.8209,0.6390
539,3122,0.2443,-0.0364,0.5741,0.6301
540,3129,0.5555,0.2325,0.6581,0.5969
541,3138,0.1506,-0.1101,0.5349,0.6753
542,3145,0.4021,-0.0039,0.8238,0.5928
543,3152,0.1558,-0.0259,0.3739,0.5275
544,3158,0.2709,-0.0969,0.7454,0.4875
545,3166,0.3745,0.0733,0.6138,0.5720
546,3174,0.2941,-0.1350,0.8703,0.6084
547,3181,0.3423,0.0197,0.6571,0.5958
548,3188,0.0445,-0.1743,0.4520,0.7094
549,3195,0.4917,0.2342,0.5275,0.6290
550,3203,0.3936,0.0502,0.6984,0.5877
551,3212,0.3895,0.0116,0.7692,0.6739
552,3219,0.3175,-0.0221,0.6913,0.6074
553,3224,0.2474,-0.0522,0.6087,0.4790
554,3232,0.4064,0.1163,0.5940,0.6870
555,3238,0.3523,0.0120,0.6906,0.5029
556,3246,0.2349,-0.0438,0.5697,0.6186
557,3253,0.2466,0.0475,0.4078,0.4789
558,3259,0.3761,0.0342,0.6962,0.6184
559,3266,0.2162,-0.0485,0.5414,0.6015
560,3275,0.4769,0.1381,0.6899,0.6180
561,3280,0.0516,-0.2275,0.5704,0.6065
562,3287,0.3382,0.1000,0.4889,0.6209
563,3293,0.2053,-0.0665,0.5542,0.5268
564,3301,0.5604,0.2577,0.6184,0.6490
565,3308,0.3968,0.0225,0.7617,0.6528
566,3315,0.2322,-0.0954,0.6668,0.5797
